ProductID,TransactionType,TransactionID,ReferenceOrderID,ReferenceOrderLineID,TransactionDate,Quantity,ActualCost,ModifiedDate
341,P,107520,574,1,2013-08-15 00:00:00,3,47.4705,2013-08-15 00:00:00
342,P,107521,574,2,2013-08-15 00:00:00,3,45.3705,2013-08-15 00:00:00
930,P,107522,575,1,2013-08-15 00:00:00,550,43.0395,2013-08-15 00:00:00
332,P,107523,576,1,2013-08-15 00:00:00,550,10.815,2013-08-15 00:00:00
907,P,107524,577,2,2013-08-15 00:00:00,550,82.8345,2013-08-15 00:00:00
948,P,107525,577,1,2013-08-15 00:00:00,550,82.8345,2013-08-15 00:00:00
325,P,107526,578,1,2013-08-15 00:00:00,1250,0.21,2013-08-15 00:00:00
326,P,107527,578,2,2013-08-15 00:00:00,1250,0.21,2013-08-15 00:00:00
320,P,107528,579,1,2013-08-15 00:00:00,3,49.644,2013-08-15 00:00:00
321,P,107529,579,2,2013-08-15 00:00:00,3,44.3205,2013-08-15 00:00:00
322,P,107530,579,3,2013-08-15 00:00:00,60,28.6965,2013-08-15 00:00:00
921,P,107531,580,2,2013-08-15 00:00:00,550,5.586,2013-08-15 00:00:00
930,P,107532,580,1,2013-08-15 00:00:00,550,42.5145,2013-08-15 00:00:00
952,P,107533,581,1,2013-08-15 00:00:00,60,15.7395,2013-08-15 00:00:00
933,P,107534,582,1,2013-08-15 00:00:00,550,43.4595,2013-08-15 00:00:00
934,P,107535,582,2,2013-08-15 00:00:00,550,37.6215,2013-08-15 00:00:00
317,P,107536,583,1,2013-08-15 00:00:00,550,29.5785,2013-08-15 00:00:00
318,P,107537,583,2,2013-08-15 00:00:00,550,36.099,2013-08-15 00:00:00
319,P,107538,583,3,2013-08-15 00:00:00,550,48.5835,2013-08-15 00:00:00
928,P,107539,584,1,2013-08-15 00:00:00,550,32.2455,2013-08-15 00:00:00
929,P,107540,584,2,2013-08-15 00:00:00,550,36.561,2013-08-15 00:00:00
319,P,107541,585,1,2013-08-15 00:00:00,550,46.4205,2013-08-15 00:00:00
366,P,107542,586,1,2013-08-15 00:00:00,3,41.223,2013-08-15 00:00:00
367,P,107543,586,2,2013-08-15 00:00:00,3,45.4965,2013-08-15 00:00:00
368,P,107544,586,3,2013-08-15 00:00:00,3,41.223,2013-08-15 00:00:00
369,P,107545,586,4,2013-08-15 00:00:00,3,39.123,2013-08-15 00:00:00
2,P,107546,587,1,2013-08-15 00:00:00,3,41.916,2013-08-15 00:00:00
1,P,107547,588,1,2013-08-15 00:00:00,3,50.2635,2013-08-15 00:00:00
779,W,107548,43037,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
780,W,107549,43038,0,2013-08-15 00:00:00,4,0,2013-08-15 00:00:00
781,W,107550,43039,0,2013-08-15 00:00:00,3,0,2013-08-15 00:00:00
782,W,107551,43040,0,2013-08-15 00:00:00,2,0,2013-08-15 00:00:00
784,W,107552,43041,0,2013-08-15 00:00:00,5,0,2013-08-15 00:00:00
793,W,107553,43042,0,2013-08-15 00:00:00,2,0,2013-08-15 00:00:00
798,W,107554,43043,0,2013-08-15 00:00:00,2,0,2013-08-15 00:00:00
799,W,107555,43044,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
800,W,107556,43045,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
953,W,107557,43046,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
959,W,107558,43047,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
963,W,107559,43048,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
965,W,107560,43049,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
971,W,107561,43050,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
976,W,107562,43051,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
977,W,107563,43052,0,2013-08-15 00:00:00,2,0,2013-08-15 00:00:00
979,W,107564,43053,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
998,W,107565,43054,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
516,W,107566,43055,0,2013-08-15 00:00:00,15,0,2013-08-15 00:00:00
517,W,107567,43056,0,2013-08-15 00:00:00,3,0,2013-08-15 00:00:00
518,W,107568,43057,0,2013-08-15 00:00:00,5,0,2013-08-15 00:00:00
519,W,107569,43058,0,2013-08-15 00:00:00,2,0,2013-08-15 00:00:00
520,W,107570,43059,0,2013-08-15 00:00:00,4,0,2013-08-15 00:00:00
521,W,107571,43060,0,2013-08-15 00:00:00,2,0,2013-08-15 00:00:00
722,W,107572,43061,0,2013-08-15 00:00:00,2,0,2013-08-15 00:00:00
737,W,107573,43062,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
739,W,107574,43063,0,2013-08-15 00:00:00,4,0,2013-08-15 00:00:00
742,W,107575,43064,0,2013-08-15 00:00:00,3,0,2013-08-15 00:00:00
746,W,107576,43065,0,2013-08-15 00:00:00,5,0,2013-08-15 00:00:00
747,W,107577,43066,0,2013-08-15 00:00:00,2,0,2013-08-15 00:00:00
748,W,107578,43067,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
805,W,107579,43068,0,2013-08-15 00:00:00,7,0,2013-08-15 00:00:00
806,W,107580,43069,0,2013-08-15 00:00:00,24,0,2013-08-15 00:00:00
810,W,107581,43070,0,2013-08-15 00:00:00,15,0,2013-08-15 00:00:00
811,W,107582,43071,0,2013-08-15 00:00:00,3,0,2013-08-15 00:00:00
812,W,107583,43072,0,2013-08-15 00:00:00,5,0,2013-08-15 00:00:00
813,W,107584,43073,0,2013-08-15 00:00:00,2,0,2013-08-15 00:00:00
816,W,107585,43074,0,2013-08-15 00:00:00,15,0,2013-08-15 00:00:00
818,W,107586,43075,0,2013-08-15 00:00:00,3,0,2013-08-15 00:00:00
819,W,107587,43076,0,2013-08-15 00:00:00,5,0,2013-08-15 00:00:00
820,W,107588,43077,0,2013-08-15 00:00:00,2,0,2013-08-15 00:00:00
821,W,107589,43078,0,2013-08-15 00:00:00,6,0,2013-08-15 00:00:00
824,W,107590,43079,0,2013-08-15 00:00:00,15,0,2013-08-15 00:00:00
826,W,107591,43080,0,2013-08-15 00:00:00,3,0,2013-08-15 00:00:00
827,W,107592,43081,0,2013-08-15 00:00:00,5,0,2013-08-15 00:00:00
828,W,107593,43082,0,2013-08-15 00:00:00,2,0,2013-08-15 00:00:00
829,W,107594,43083,0,2013-08-15 00:00:00,6,0,2013-08-15 00:00:00
833,W,107595,43084,0,2013-08-15 00:00:00,2,0,2013-08-15 00:00:00
834,W,107596,43085,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
835,W,107597,43086,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
836,W,107598,43087,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
838,W,107599,43088,0,2013-08-15 00:00:00,2,0,2013-08-15 00:00:00
886,W,107600,43089,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
891,W,107601,43090,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
893,W,107602,43091,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
894,W,107603,43092,0,2013-08-15 00:00:00,31,0,2013-08-15 00:00:00
895,W,107604,43093,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
897,W,107605,43094,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
901,W,107606,43095,0,2013-08-15 00:00:00,1,0,2013-08-15 00:00:00
945,W,107607,43096,0,2013-08-15 00:00:00,31,0,2013-08-15 00:00:00
946,W,107608,43097,0,2013-08-15 00:00:00,4,0,2013-08-15 00:00:00
947,W,107609,43098,0,2013-08-15 00:00:00,2,0,2013-08-15 00:00:00
949,W,107610,43099,0,2013-08-15 00:00:00,7,0,2013-08-15 00:00:00
950,W,107611,43100,0,2013-08-15 00:00:00,24,0,2013-08-15 00:00:00
994,W,107612,43101,0,2013-08-15 00:00:00,11,0,2013-08-15 00:00:00
995,W,107613,43102,0,2013-08-15 00:00:00,18,0,2013-08-15 00:00:00
996,W,107614,43103,0,2013-08-15 00:00:00,2,0,2013-08-15 00:00:00
3,W,107615,43104,0,2013-08-15 00:00:00,310,0,2013-08-15 00:00:00
324,W,107616,43105,0,2013-08-15 00:00:00,62,0,2013-08-15 00:00:00
327,W,107617,43106,0,2013-08-15 00:00:00,31,0,2013-08-15 00:00:00
328,W,107618,43107,0,2013-08-15 00:00:00,30,0,2013-08-15 00:00:00
329,W,107619,43108,0,2013-08-15 00:00:00,20,0,2013-08-15 00:00:00
330,W,107620,43109,0,2013-08-15 00:00:00,12,0,2013-08-15 00:00:00
398,W,107621,43110,0,2013-08-15 00:00:00,31,0,2013-08-15 00:00:00
399,W,107622,43111,0,2013-08-15 00:00:00,31,0,2013-08-15 00:00:00
400,W,107623,43112,0,2013-08-15 00:00:00,6,0,2013-08-15 00:00:00
401,W,107624,43113,0,2013-08-15 00:00:00,56,0,2013-08-15 00:00:00
529,W,107625,43114,0,2013-08-15 00:00:00,31,0,2013-08-15 00:00:00
532,W,107626,43115,0,2013-08-15 00:00:00,124,0,2013-08-15 00:00:00
533,W,107627,43116,0,2013-08-15 00:00:00,31,0,2013-08-15 00:00:00
534,W,107628,43117,0,2013-08-15 00:00:00,31,0,2013-08-15 00:00:00
802,W,107629,43118,0,2013-08-15 00:00:00,7,0,2013-08-15 00:00:00
803,W,107630,43119,0,2013-08-15 00:00:00,5,0,2013-08-15 00:00:00
804,W,107631,43120,0,2013-08-15 00:00:00,19,0,2013-08-15 00:00:00
316,W,107632,43121,0,2013-08-15 00:00:00,62,0,2013-08-15 00:00:00
331,W,107633,43122,0,2013-08-15 00:00:00,62,0,2013-08-15 00:00:00
350,W,107634,43123,0,2013-08-15 00:00:00,31,0,2013-08-15 00:00:00
531,W,107635,43124,0,2013-08-15 00:00:00,31,0,2013-08-15 00:00:00
708,S,107636,54430,2,2013-08-15 00:00:00,1,34.99,2013-08-15 00:00:00
712,S,107637,54430,3,2013-08-15 00:00:00,1,8.99,2013-08-15 00:00:00
800,S,107638,54430,1,2013-08-15 00:00:00,1,1120.49,2013-08-15 00:00:00
882,S,107639,54430,4,2013-08-15 00:00:00,1,53.99,2013-08-15 00:00:00
784,S,107640,54431,1,2013-08-15 00:00:00,1,2294.99,2013-08-15 00:00:00
873,S,107641,54431,3,2013-08-15 00:00:00,1,2.29,2013-08-15 00:00:00
930,S,107642,54431,2,2013-08-15 00:00:00,1,35,2013-08-15 00:00:00
873,S,107643,54432,3,2013-08-15 00:00:00,1,2.29,2013-08-15 00:00:00
921,S,107644,54432,2,2013-08-15 00:00:00,1,4.99,2013-08-15 00:00:00
928,S,107645,54432,1,2013-08-15 00:00:00,1,24.99,2013-08-15 00:00:00
873,S,107646,54433,2,2013-08-15 00:00:00,1,2.29,2013-08-15 00:00:00
928,S,107647,54433,1,2013-08-15 00:00:00,1,24.99,2013-08-15 00:00:00
870,S,107648,54434,1,2013-08-15 00:00:00,1,4.99,2013-08-15 00:00:00
875,S,107649,54434,3,2013-08-15 00:00:00,1,8.99,2013-08-15 00:00:00
880,S,107650,54434,2,2013-08-15 00:00:00,1,54.99,2013-08-15 00:00:00
868,S,107651,54435,1,2013-08-15 00:00:00,1,69.99,2013-08-15 00:00:00
871,S,107652,54436,1,2013-08-15 00:00:00,1,9.99,2013-08-15 00:00:00
707,S,107653,54437,4,2013-08-15 00:00:00,1,34.99,2013-08-15 00:00:00
712,S,107654,54437,5,2013-08-15 00:00:00,1,8.99,2013-08-15 00:00:00
922,S,107655,54437,3,2013-08-15 00:00:00,1,3.99,2013-08-15 00:00:00
932,S,107656,54437,2,2013-08-15 00:00:00,1,24.99,2013-08-15 00:00:00
973,S,107657,54437,1,2013-08-15 00:00:00,1,1700.99,2013-08-15 00:00:00
712,S,107658,54438,2,2013-08-15 00:00:00,1,8.99,2013-08-15 00:00:00
716,S,107659,54438,3,2013-08-15 00:00:00,1,49.99,2013-08-15 00:00:00
973,S,107660,54438,1,2013-08-15 00:00:00,1,1700.99,2013-08-15 00:00:00
873,S,107661,54439,1,2013-08-15 00:00:00,1,2.29,2013-08-15 00:00:00
877,S,107662,54439,2,2013-08-15 00:00:00,1,7.95,2013-08-15 00:00:00
873,S,107663,54440,2,2013-08-15 00:00:00,1,2.29,2013-08-15 00:00:00
877,S,107664,54440,3,2013-08-15 00:00:00,1,7.95,2013-08-15 00:00:00
922,S,107665,54440,1,2013-08-15 00:00:00,1,3.99,2013-08-15 00:00:00
884,S,107666,54441,2,2013-08-15 00:00:00,1,53.99,2013-08-15 00:00:00
931,S,107667,54441,1,2013-08-15 00:00:00,1,21.49,2013-08-15 00:00:00
873,S,107668,54442,2,2013-08-15 00:00:00,1,2.29,2013-08-15 00:00:00
877,S,107669,54442,3,2013-08-15 00:00:00,1,7.95,2013-08-15 00:00:00
928,S,107670,54442,1,2013-08-15 00:00:00,1,24.99,2013-08-15 00:00:00
880,S,107671,54443,3,2013-08-15 00:00:00,1,54.99,2013-08-15 00:00:00
923,S,107672,54443,1,2013-08-15 00:00:00,1,4.99,2013-08-15 00:00:00
934,S,107673,54443,2,2013-08-15 00:00:00,1,28.99,2013-08-15 00:00:00
873,S,107674,54444,3,2013-08-15 00:00:00,1,2.29,2013-08-15 00:00:00
922,S,107675,54444,2,2013-08-15 00:00:00,1,3.99,2013-08-15 00:00:00
933,S,107676,54444,1,2013-08-15 00:00:00,1,32.6,2013-08-15 00:00:00
711,S,107677,54445,3,2013-08-15 00:00:00,1,34.99,2013-08-15 00:00:00
870,S,107678,54445,2,2013-08-15 00:00:00,1,4.99,2013-08-15 00:00:00
871,S,107679,54445,1,2013-08-15 00:00:00,1,9.99,2013-08-15 00:00:00
870,S,107680,54446,2,2013-08-15 00:00:00,1,4.99,2013-08-15 00:00:00
871,S,107681,54446,1,2013-08-15 00:00:00,1,9.99,2013-08-15 00:00:00
708,S,107682,54447,3,2013-08-15 00:00:00,1,34.99,2013-08-15 00:00:00
870,S,107683,54447,2,2013-08-15 00:00:00,1,4.99,2013-08-15 00:00:00
871,S,107684,54447,1,2013-08-15 00:00:00,1,9.99,2013-08-15 00:00:00
707,S,107685,54448,2,2013-08-15 00:00:00,1,34.99,2013-08-15 00:00:00
870,S,107686,54448,1,2013-08-15 00:00:00,1,4.99,2013-08-15 00:00:00
711,S,107687,54449,2,2013-08-15 00:00:00,1,34.99,2013-08-15 00:00:00
921,S,107688,54449,1,2013-08-15 00:00:00,1,4.99,2013-08-15 00:00:00
716,S,107689,54450,2,2013-08-15 00:00:00,1,49.99,2013-08-15 00:00:00
867,S,107690,54450,1,2013-08-15 00:00:00,1,69.99,2013-08-15 00:00:00
707,S,107691,54451,2,2013-08-15 00:00:00,1,34.99,2013-08-15 00:00:00
878,S,107692,54451,1,2013-08-15 00:00:00,1,21.98,2013-08-15 00:00:00
878,S,107693,54452,1,2013-08-15 00:00:00,1,21.98,2013-08-15 00:00:00
881,S,107694,54453,1,2013-08-15 00:00:00,1,53.99,2013-08-15 00:00:00
707,S,107695,54454,2,2013-08-15 00:00:00,1,34.99,2013-08-15 00:00:00
870,S,107696,54454,1,2013-08-15 00:00:00,1,4.99,2013-08-15 00:00:00
714,S,107697,54455,2,2013-08-15 00:00:00,1,49.99,2013-08-15 00:00:00
932,S,107698,54455,1,2013-08-15 00:00:00,1,24.99,2013-08-15 00:00:00
873,S,107699,54456,2,2013-08-15 00:00:00,1,2.29,2013-08-15 00:00:00
929,S,107700,54456,1,2013-08-15 00:00:00,1,29.99,2013-08-15 00:00:00
921,S,107701,54457,1,2013-08-15 00:00:00,1,4.99,2013-08-15 00:00:00
929,S,107702,54457,2,2013-08-15 00:00:00,1,29.99,2013-08-15 00:00:00
711,S,107703,54458,2,2013-08-15 00:00:00,1,34.99,2013-08-15 00:00:00
922,S,107704,54458,1,2013-08-15 00:00:00,1,3.99,2013-08-15 00:00:00
873,S,107705,54459,2,2013-08-15 00:00:00,1,2.29,2013-08-15 00:00:00
931,S,107706,54459,1,2013-08-15 00:00:00,1,21.49,2013-08-15 00:00:00
707,S,107707,54460,2,2013-08-15 00:00:00,1,34.99,2013-08-15 00:00:00
923,S,107708,54460,1,2013-08-15 00:00:00,1,4.99,2013-08-15 00:00:00
707,S,107709,54461,3,2013-08-15 00:00:00,1,34.99,2013-08-15 00:00:00
923,S,107710,54461,2,2013-08-15 00:00:00,1,4.99,2013-08-15 00:00:00
934,S,107711,54461,1,2013-08-15 00:00:00,1,28.99,2013-08-15 00:00:00
878,S,107712,54462,1,2013-08-15 00:00:00,1,21.98,2013-08-15 00:00:00
883,S,107713,54462,2,2013-08-15 00:00:00,1,53.99,2013-08-15 00:00:00
865,S,107714,54463,2,2013-08-15 00:00:00,1,63.5,2013-08-15 00:00:00
878,S,107715,54463,1,2013-08-15 00:00:00,1,21.98,2013-08-15 00:00:00
873,S,107716,54464,3,2013-08-15 00:00:00,1,2.29,2013-08-15 00:00:00
921,S,107717,54464,1,2013-08-15 00:00:00,1,4.99,2013-08-15 00:00:00
930,S,107718,54464,2,2013-08-15 00:00:00,1,35,2013-08-15 00:00:00
878,S,107719,54465,1,2013-08-15 00:00:00,1,21.98,2013-08-15 00:00:00
714,S,107720,54466,1,2013-08-15 00:00:00,1,49.99,2013-08-15 00:00:00
708,S,107721,54467,1,2013-08-15 00:00:00,1,34.99,2013-08-15 00:00:00
784,S,107722,54468,1,2013-08-15 00:00:00,1,2294.99,2013-08-15 00:00:00
870,S,107723,54468,4,2013-08-15 00:00:00,1,4.99,2013-08-15 00:00:00
871,S,107724,54468,3,2013-08-15 00:00:00,1,9.99,2013-08-15 00:00:00
875,S,107725,54468,5,2013-08-15 00:00:00,1,8.99,2013-08-15 00:00:00
878,S,107726,54468,2,2013-08-15 00:00:00,1,21.98,2013-08-15 00:00:00
783,S,107727,54469,1,2013-08-15 00:00:00,1,2294.99,2013-08-15 00:00:00
997,S,107728,54470,1,2013-08-15 00:00:00,1,539.99,2013-08-15 00:00:00
707,S,107729,54471,4,2013-08-15 00:00:00,1,34.99,2013-08-15 00:00:00
864,S,107730,54471,5,2013-08-15 00:00:00,1,63.5,2013-08-15 00:00:00
870,S,107731,54471,3,2013-08-15 00:00:00,1,4.99,2013-08-15 00:00:00
872,S,107732,54471,2,2013-08-15 00:00:00,1,8.99,2013-08-15 00:00:00
997,S,107733,54471,1,2013-08-15 00:00:00,1,539.99,2013-08-15 00:00:00
712,S,107734,54472,2,2013-08-15 00:00:00,1,8.99,2013-08-15 00:00:00
967,S,107735,54472,1,2013-08-15 00:00:00,1,2384.07,2013-08-15 00:00:00
711,S,107736,54473,2,2013-08-15 00:00:00,1,34.99,2013-08-15 00:00:00
882,S,107737,54473,3,2013-08-15 00:00:00,1,53.99,2013-08-15 00:00:00
957,S,107738,54473,1,2013-08-15 00:00:00,1,2384.07,2013-08-15 00:00:00
801,S,107739,54474,1,2013-08-15 00:00:00,1,1120.49,2013-08-15 00:00:00
872,S,107740,54474,2,2013-08-15 00:00:00,1,8.99,2013-08-15 00:00:00
877,S,107741,54474,3,2013-08-15 00:00:00,1,7.95,2013-08-15 00:00:00
707,S,107742,54475,2,2013-08-15 00:00:00,1,34.99,2013-08-15 00:00:00
797,S,107743,54475,1,2013-08-15 00:00:00,1,1120.49,2013-08-15 00:00:00
873,S,107744,54476,3,2013-08-15 00:00:00,1,2.29,2013-08-15 00:00:00
931,S,107745,54476,2,2013-08-15 00:00:00,1,21.49,2013-08-15 00:00:00
997,S,107746,54476,1,2013-08-15 00:00:00,1,539.99,2013-08-15 00:00:00
780,W,107747,43125,0,2013-08-16 00:00:00,2,0,2013-08-16 00:00:00
781,W,107748,43126,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
782,W,107749,43127,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
783,W,107750,43128,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
784,W,107751,43129,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
798,W,107752,43130,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
799,W,107753,43131,0,2013-08-16 00:00:00,2,0,2013-08-16 00:00:00
961,W,107754,43132,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
969,W,107755,43133,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
970,W,107756,43134,0,2013-08-16 00:00:00,2,0,2013-08-16 00:00:00
971,W,107757,43135,0,2013-08-16 00:00:00,2,0,2013-08-16 00:00:00
975,W,107758,43136,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
976,W,107759,43137,0,2013-08-16 00:00:00,2,0,2013-08-16 00:00:00
977,W,107760,43138,0,2013-08-16 00:00:00,2,0,2013-08-16 00:00:00
983,W,107761,43139,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
997,W,107762,43140,0,2013-08-16 00:00:00,2,0,2013-08-16 00:00:00
998,W,107763,43141,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
514,W,107764,43142,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
516,W,107765,43143,0,2013-08-16 00:00:00,6,0,2013-08-16 00:00:00
517,W,107766,43144,0,2013-08-16 00:00:00,5,0,2013-08-16 00:00:00
518,W,107767,43145,0,2013-08-16 00:00:00,6,0,2013-08-16 00:00:00
520,W,107768,43146,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
521,W,107769,43147,0,2013-08-16 00:00:00,4,0,2013-08-16 00:00:00
522,W,107770,43148,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
722,W,107771,43149,0,2013-08-16 00:00:00,2,0,2013-08-16 00:00:00
736,W,107772,43150,0,2013-08-16 00:00:00,2,0,2013-08-16 00:00:00
737,W,107773,43151,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
739,W,107774,43152,0,2013-08-16 00:00:00,2,0,2013-08-16 00:00:00
742,W,107775,43153,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
743,W,107776,43154,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
746,W,107777,43155,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
747,W,107778,43156,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
805,W,107779,43157,0,2013-08-16 00:00:00,6,0,2013-08-16 00:00:00
806,W,107780,43158,0,2013-08-16 00:00:00,17,0,2013-08-16 00:00:00
807,W,107781,43159,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
808,W,107782,43160,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
810,W,107783,43161,0,2013-08-16 00:00:00,6,0,2013-08-16 00:00:00
811,W,107784,43162,0,2013-08-16 00:00:00,5,0,2013-08-16 00:00:00
812,W,107785,43163,0,2013-08-16 00:00:00,6,0,2013-08-16 00:00:00
815,W,107786,43164,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
816,W,107787,43165,0,2013-08-16 00:00:00,6,0,2013-08-16 00:00:00
818,W,107788,43166,0,2013-08-16 00:00:00,5,0,2013-08-16 00:00:00
819,W,107789,43167,0,2013-08-16 00:00:00,6,0,2013-08-16 00:00:00
821,W,107790,43168,0,2013-08-16 00:00:00,6,0,2013-08-16 00:00:00
823,W,107791,43169,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
824,W,107792,43170,0,2013-08-16 00:00:00,6,0,2013-08-16 00:00:00
826,W,107793,43171,0,2013-08-16 00:00:00,5,0,2013-08-16 00:00:00
827,W,107794,43172,0,2013-08-16 00:00:00,6,0,2013-08-16 00:00:00
829,W,107795,43173,0,2013-08-16 00:00:00,6,0,2013-08-16 00:00:00
833,W,107796,43174,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
834,W,107797,43175,0,2013-08-16 00:00:00,2,0,2013-08-16 00:00:00
835,W,107798,43176,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
836,W,107799,43177,0,2013-08-16 00:00:00,2,0,2013-08-16 00:00:00
890,W,107800,43178,0,2013-08-16 00:00:00,2,0,2013-08-16 00:00:00
891,W,107801,43179,0,2013-08-16 00:00:00,2,0,2013-08-16 00:00:00
893,W,107802,43180,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
894,W,107803,43181,0,2013-08-16 00:00:00,24,0,2013-08-16 00:00:00
899,W,107804,43182,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
906,W,107805,43183,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
945,W,107806,43184,0,2013-08-16 00:00:00,24,0,2013-08-16 00:00:00
946,W,107807,43185,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
947,W,107808,43186,0,2013-08-16 00:00:00,5,0,2013-08-16 00:00:00
949,W,107809,43187,0,2013-08-16 00:00:00,6,0,2013-08-16 00:00:00
950,W,107810,43188,0,2013-08-16 00:00:00,17,0,2013-08-16 00:00:00
951,W,107811,43189,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
994,W,107812,43190,0,2013-08-16 00:00:00,10,0,2013-08-16 00:00:00
995,W,107813,43191,0,2013-08-16 00:00:00,13,0,2013-08-16 00:00:00
996,W,107814,43192,0,2013-08-16 00:00:00,1,0,2013-08-16 00:00:00
3,W,107815,43193,0,2013-08-16 00:00:00,240,0,2013-08-16 00:00:00
324,W,107816,43194,0,2013-08-16 00:00:00,48,0,2013-08-16 00:00:00
327,W,107817,43195,0,2013-08-16 00:00:00,24,0,2013-08-16 00:00:00
328,W,107818,43196,0,2013-08-16 00:00:00,14,0,2013-08-16 00:00:00
329,W,107819,43197,0,2013-08-16 00:00:00,22,0,2013-08-16 00:00:00
330,W,107820,43198,0,2013-08-16 00:00:00,12,0,2013-08-16 00:00:00
398,W,107821,43199,0,2013-08-16 00:00:00,24,0,2013-08-16 00:00:00
399,W,107822,43200,0,2013-08-16 00:00:00,24,0,2013-08-16 00:00:00
400,W,107823,43201,0,2013-08-16 00:00:00,12,0,2013-08-16 00:00:00
401,W,107824,43202,0,2013-08-16 00:00:00,36,0,2013-08-16 00:00:00
529,W,107825,43203,0,2013-08-16 00:00:00,24,0,2013-08-16 00:00:00
532,W,107826,43204,0,2013-08-16 00:00:00,96,0,2013-08-16 00:00:00
533,W,107827,43205,0,2013-08-16 00:00:00,24,0,2013-08-16 00:00:00
534,W,107828,43206,0,2013-08-16 00:00:00,24,0,2013-08-16 00:00:00
802,W,107829,43207,0,2013-08-16 00:00:00,6,0,2013-08-16 00:00:00
803,W,107830,43208,0,2013-08-16 00:00:00,7,0,2013-08-16 00:00:00
804,W,107831,43209,0,2013-08-16 00:00:00,11,0,2013-08-16 00:00:00
316,W,107832,43210,0,2013-08-16 00:00:00,48,0,2013-08-16 00:00:00
331,W,107833,43211,0,2013-08-16 00:00:00,48,0,2013-08-16 00:00:00
350,W,107834,43212,0,2013-08-16 00:00:00,24,0,2013-08-16 00:00:00
531,W,107835,43213,0,2013-08-16 00:00:00,24,0,2013-08-16 00:00:00
783,S,107836,54477,1,2013-08-16 00:00:00,1,2294.99,2013-08-16 00:00:00
876,S,107837,54477,2,2013-08-16 00:00:00,1,120,2013-08-16 00:00:00
711,S,107838,54478,4,2013-08-16 00:00:00,1,34.99,2013-08-16 00:00:00
782,S,107839,54478,1,2013-08-16 00:00:00,1,2294.99,2013-08-16 00:00:00
870,S,107840,54478,2,2013-08-16 00:00:00,1,4.99,2013-08-16 00:00:00
871,S,107841,54478,3,2013-08-16 00:00:00,1,9.99,2013-08-16 00:00:00
712,S,107842,54479,1,2013-08-16 00:00:00,1,8.99,2013-08-16 00:00:00
928,S,107843,54480,1,2013-08-16 00:00:00,1,24.99,2013-08-16 00:00:00
